"",".variable","rhat","truncate","quantile"
"173","r_sampleUnit[zoneA_area2,Intercept]",1.0001901796305,TRUE,0.45
"174","r_sampleUnit[zoneA_area3,Intercept]",0.999787301469626,TRUE,0.45
"175","r_sampleUnit[zoneB_area1,Intercept]",1.00020005501179,TRUE,0.45
"176","r_sampleUnit[zoneB_area2,Intercept]",1.00165577661966,TRUE,0.45
"177","r_sampleUnit[zoneC_area1,Intercept]",1.00080112485152,TRUE,0.45
"178","r_sampleUnit[zoneC_area2,Intercept]",1.00030084933617,TRUE,0.45
"179","r_sampleUnit[zoneD_area1,Intercept]",1.00044114405392,TRUE,0.45
"180","lp__",1.0031549010776,TRUE,0.45
"181","b_Intercept",0.999856908312862,TRUE,0.05
"182","b_erapresent",0.999742229869719,TRUE,0.05
"183","sd_sampleUnit__Intercept",1.00048086387242,TRUE,0.05
"184","sigma",1.00050984503673,TRUE,0.05
"185","nu",1.00052438409137,TRUE,0.05
"186","r_sampleUnit[HighRock_zoneA,Intercept]",1.00005524904274,TRUE,0.05
"187","r_sampleUnit[HighRock_zoneB,Intercept]",0.999866572799105,TRUE,0.05
"188","r_sampleUnit[HighRock_zoneC,Intercept]",0.999850107500393,TRUE,0.05
"189","r_sampleUnit[HighRock_zoneD,Intercept]",0.999889589250946,TRUE,0.05
"190","r_sampleUnit[zoneA_area1,Intercept]",1.0015351580516,TRUE,0.05
"191","r_sampleUnit[zoneA_area2,Intercept]",1.00054388897681,TRUE,0.05
"192","r_sampleUnit[zoneA_area3,Intercept]",1.0014564132871,TRUE,0.05
"193","r_sampleUnit[zoneB_area1,Intercept]",1.00137304400542,TRUE,0.05
"194","r_sampleUnit[zoneB_area2,Intercept]",1.00209047012641,TRUE,0.05
"195","r_sampleUnit[zoneC_area1,Intercept]",1.0011468075184,TRUE,0.05
"196","r_sampleUnit[zoneC_area2,Intercept]",1.00164976002396,TRUE,0.05
"197","r_sampleUnit[zoneD_area1,Intercept]",1.00142270080199,TRUE,0.05
"198","lp__",1.00395854861133,TRUE,0.05
"199","b_Intercept",1.00186992236605,TRUE,0.5
"200","b_erapresent",1.00149128763408,TRUE,0.5
"201","sd_sampleUnit__Intercept",1.0047998670374,TRUE,0.5
"202","sigma",1.00189177486013,TRUE,0.5
"203","nu",1.00177698954595,TRUE,0.5
"204","r_sampleUnit[HighRock_zoneA,Intercept]",1.0017605158569,TRUE,0.5
"205","r_sampleUnit[HighRock_zoneB,Intercept]",1.00179148646423,TRUE,0.5
"206","r_sampleUnit[HighRock_zoneC,Intercept]",1.00185635651901,TRUE,0.5
"207","r_sampleUnit[HighRock_zoneD,Intercept]",1.00148330397434,TRUE,0.5
"208","r_sampleUnit[zoneA_area1,Intercept]",0.999451164039233,TRUE,0.5
"209","r_sampleUnit[zoneA_area2,Intercept]",0.99942921744597,TRUE,0.5
"210","r_sampleUnit[zoneA_area3,Intercept]",1.0001119068508,TRUE,0.5
"211","r_sampleUnit[zoneB_area1,Intercept]",1.00007268503127,TRUE,0.5
"212","r_sampleUnit[zoneB_area2,Intercept]",1.00002429154733,TRUE,0.5
"213","r_sampleUnit[zoneC_area1,Intercept]",0.999784562122028,TRUE,0.5
"214","r_sampleUnit[zoneC_area2,Intercept]",0.999937109667939,TRUE,0.5
"215","r_sampleUnit[zoneD_area1,Intercept]",0.999699527243409,TRUE,0.5
"216","lp__",1.00688717387306,TRUE,0.5
