"",".variable","rhat","eff_samples","truncate","quantile"
"90","r_sampleUnit[areaC_zone3,Intercept]",0.329633314506327,1318.53325802531,TRUE,0.1
"91","r_sampleUnit[areaA_zone1_quad1,Intercept]",0.567592885625757,2270.37154250303,TRUE,0.1
"92","r_sampleUnit[areaA_zone2_quad1,Intercept]",0.88790844835652,3551.63379342608,TRUE,0.1
"93","r_sampleUnit[areaA_zone3_quad1,Intercept]",1.21191373435979,4847.65493743917,TRUE,0.1
"94","r_sampleUnit[areaA_zone3_quad2,Intercept]",0.891719058535582,3566.87623414233,TRUE,0.1
"95","r_sampleUnit[areaA_zone3_quad3,Intercept]",0.751139770470631,3004.55908188252,TRUE,0.1
"96","r_sampleUnit[areaA_zone2_quad2,Intercept]",0.804892859203417,3219.57143681367,TRUE,0.1
"97","r_sampleUnit[areaA_zone2_quad3,Intercept]",0.750627481300405,3002.50992520162,TRUE,0.1
"98","r_sampleUnit[areaA_zone1_quad2,Intercept]",0.679867898869915,2719.47159547966,TRUE,0.1
"99","r_sampleUnit[areaA_zone1_quad3,Intercept]",0.718030043284755,2872.12017313902,TRUE,0.1
"100","r_sampleUnit[areaB_zone3_quad1,Intercept]",0.912397569820689,3649.59027928276,TRUE,0.1
"101","r_sampleUnit[areaB_zone3_quad2,Intercept]",1.12889519063727,4515.58076254908,TRUE,0.1
"102","r_sampleUnit[areaB_zone3_quad3,Intercept]",1.01656616711006,4066.26466844022,TRUE,0.1
"103","r_sampleUnit[areaB_zone2_quad1,Intercept]",0.802649058924182,3210.59623569673,TRUE,0.1
"104","r_sampleUnit[areaB_zone2_quad2,Intercept]",0.877825901150938,3511.30360460375,TRUE,0.1
"105","r_sampleUnit[areaB_zone2_quad3,Intercept]",0.488566429390829,1954.26571756332,TRUE,0.1
"106","r_sampleUnit[areaB_zone1_quad1,Intercept]",0.567621842926435,2270.48737170574,TRUE,0.1
"107","r_sampleUnit[areaB_zone1_quad2,Intercept]",0.623834580343785,2495.33832137514,TRUE,0.1
"108","r_sampleUnit[areaB_zone1_quad3,Intercept]",0.503471399854465,2013.88559941786,TRUE,0.1
"109","r_sampleUnit[areaC_zone3_quad1,Intercept]",1.03477543060181,4139.10172240724,TRUE,0.1
"110","r_sampleUnit[areaC_zone3_quad3,Intercept]",0.963466666993331,3853.86666797332,TRUE,0.1
"111","r_sampleUnit[areaC_zone3_quad4,Intercept]",1.00503896322082,4020.15585288328,TRUE,0.1
"112","r_sampleUnit[areaC_zone3_quad5,Intercept]",1.12505171821019,4500.20687284076,TRUE,0.1
"113","r_sampleUnit[areaC_zone2_quad1,Intercept]",0.469532449442901,1878.1297977716,TRUE,0.1
"114","r_sampleUnit[areaC_zone2_quad2,Intercept]",0.468570672116743,1874.28268846697,TRUE,0.1
"115","r_sampleUnit[areaC_zone2_quad3,Intercept]",1.05294106700451,4211.76426801802,TRUE,0.1
"116","lp__",0.258952103736853,1035.80841494741,TRUE,0.1
"117","b_Intercept",0.301150986224728,1204.60394489891,TRUE,0.15
"118","b_erapresent",0.305595115766881,1222.38046306752,TRUE,0.15
"119","sd_sampleUnit__Intercept",0.244178571777134,976.714287108534,TRUE,0.15
"120","sigma",1.21072899222212,4842.91596888849,TRUE,0.15
"121","r_sampleUnit[areaA_zone1,Intercept]",0.439201546224446,1756.80618489778,TRUE,0.15
"122","r_sampleUnit[areaA_zone2,Intercept]",0.342072181287021,1368.28872514809,TRUE,0.15
"123","r_sampleUnit[areaA_zone3,Intercept]",0.388913538162859,1555.65415265144,TRUE,0.15
"124","r_sampleUnit[areaB_zone1,Intercept]",0.338222085452893,1352.88834181157,TRUE,0.15
"125","r_sampleUnit[areaB_zone2,Intercept]",0.329920991398676,1319.6839655947,TRUE,0.15
"126","r_sampleUnit[areaB_zone3,Intercept]",0.347903793646724,1391.6151745869,TRUE,0.15
"127","r_sampleUnit[areaC_zone2,Intercept]",0.335396041282104,1341.58416512842,TRUE,0.15
"128","r_sampleUnit[areaC_zone3,Intercept]",0.352469449713671,1409.87779885469,TRUE,0.15
"129","r_sampleUnit[areaA_zone1_quad1,Intercept]",0.558544902651529,2234.17961060612,TRUE,0.15
"130","r_sampleUnit[areaA_zone2_quad1,Intercept]",0.771349231521541,3085.39692608616,TRUE,0.15
"131","r_sampleUnit[areaA_zone3_quad1,Intercept]",1.11398996947098,4455.9598778839,TRUE,0.15
"132","r_sampleUnit[areaA_zone3_quad2,Intercept]",0.8966308635434,3586.5234541736,TRUE,0.15
"133","r_sampleUnit[areaA_zone3_quad3,Intercept]",0.710677337875178,2842.70935150071,TRUE,0.15
"134","r_sampleUnit[areaA_zone2_quad2,Intercept]",0.711951337956303,2847.80535182521,TRUE,0.15
"135","r_sampleUnit[areaA_zone2_quad3,Intercept]",0.704029894208143,2816.11957683257,TRUE,0.15
"136","r_sampleUnit[areaA_zone1_quad2,Intercept]",0.555276524133455,2221.10609653382,TRUE,0.15
"137","r_sampleUnit[areaA_zone1_quad3,Intercept]",0.681408179346435,2725.63271738574,TRUE,0.15
"138","r_sampleUnit[areaB_zone3_quad1,Intercept]",0.874786884431731,3499.14753772692,TRUE,0.15
"139","r_sampleUnit[areaB_zone3_quad2,Intercept]",1.0139004991995,4055.601996798,TRUE,0.15
"140","r_sampleUnit[areaB_zone3_quad3,Intercept]",1.03536673337235,4141.4669334894,TRUE,0.15
"141","r_sampleUnit[areaB_zone2_quad1,Intercept]",0.790746757960941,3162.98703184376,TRUE,0.15
"142","r_sampleUnit[areaB_zone2_quad2,Intercept]",0.90051102161503,3602.04408646012,TRUE,0.15
"143","r_sampleUnit[areaB_zone2_quad3,Intercept]",0.519031025838142,2076.12410335257,TRUE,0.15
"144","r_sampleUnit[areaB_zone1_quad1,Intercept]",0.56121292254894,2244.85169019576,TRUE,0.15
"145","r_sampleUnit[areaB_zone1_quad2,Intercept]",0.560547729114867,2242.19091645947,TRUE,0.15
"146","r_sampleUnit[areaB_zone1_quad3,Intercept]",0.47337971418757,1893.51885675028,TRUE,0.15
"147","r_sampleUnit[areaC_zone3_quad1,Intercept]",1.05751065125561,4230.04260502245,TRUE,0.15
"148","r_sampleUnit[areaC_zone3_quad3,Intercept]",1.00791283016332,4031.65132065329,TRUE,0.15
"149","r_sampleUnit[areaC_zone3_quad4,Intercept]",0.99666184975307,3986.64739901228,TRUE,0.15
"150","r_sampleUnit[areaC_zone3_quad5,Intercept]",1.01967043834313,4078.68175337254,TRUE,0.15
"151","r_sampleUnit[areaC_zone2_quad1,Intercept]",0.445199137338269,1780.79654935308,TRUE,0.15
"152","r_sampleUnit[areaC_zone2_quad2,Intercept]",0.458281451941032,1833.12580776413,TRUE,0.15
"153","r_sampleUnit[areaC_zone2_quad3,Intercept]",0.867797625099589,3471.19050039836,TRUE,0.15
"154","lp__",0.196148998044293,784.595992177171,TRUE,0.15
"155","b_Intercept",0.253040199812954,1012.16079925181,TRUE,0.2
"156","b_erapresent",0.254691093292179,1018.76437316872,TRUE,0.2
"157","sd_sampleUnit__Intercept",0.312163836295703,1248.65534518281,TRUE,0.2
"158","sigma",1.0331497081786,4132.59883271442,TRUE,0.2
"159","r_sampleUnit[areaA_zone1,Intercept]",0.333241018928101,1332.9640757124,TRUE,0.2
"160","r_sampleUnit[areaA_zone2,Intercept]",0.292004416574499,1168.017666298,TRUE,0.2
"161","r_sampleUnit[areaA_zone3,Intercept]",0.350568180856531,1402.27272342612,TRUE,0.2
"162","r_sampleUnit[areaB_zone1,Intercept]",0.296249738626387,1184.99895450555,TRUE,0.2
"163","r_sampleUnit[areaB_zone2,Intercept]",0.279522490042764,1118.08996017106,TRUE,0.2
"164","r_sampleUnit[areaB_zone3,Intercept]",0.295686624588198,1182.74649835279,TRUE,0.2
"165","r_sampleUnit[areaC_zone2,Intercept]",0.28891274769585,1155.6509907834,TRUE,0.2
"166","r_sampleUnit[areaC_zone3,Intercept]",0.319831074130198,1279.32429652079,TRUE,0.2
"167","r_sampleUnit[areaA_zone1_quad1,Intercept]",0.526591715591667,2106.36686236667,TRUE,0.2
"168","r_sampleUnit[areaA_zone2_quad1,Intercept]",0.778243425626872,3112.97370250749,TRUE,0.2
"169","r_sampleUnit[areaA_zone3_quad1,Intercept]",1.01000024839996,4040.00099359985,TRUE,0.2
"170","r_sampleUnit[areaA_zone3_quad2,Intercept]",0.848153367812271,3392.61347124908,TRUE,0.2
"171","r_sampleUnit[areaA_zone3_quad3,Intercept]",0.632942914554818,2531.77165821927,TRUE,0.2
"172","r_sampleUnit[areaA_zone2_quad2,Intercept]",0.85563070786514,3422.52283146056,TRUE,0.2
"173","r_sampleUnit[areaA_zone2_quad3,Intercept]",0.763628731337449,3054.5149253498,TRUE,0.2
"174","r_sampleUnit[areaA_zone1_quad2,Intercept]",0.735998370588934,2943.99348235574,TRUE,0.2
"175","r_sampleUnit[areaA_zone1_quad3,Intercept]",0.623890798870208,2495.56319548083,TRUE,0.2
"176","r_sampleUnit[areaB_zone3_quad1,Intercept]",1.08186744383758,4327.46977535031,TRUE,0.2
"177","r_sampleUnit[areaB_zone3_quad2,Intercept]",0.973559376975467,3894.23750790187,TRUE,0.2
"178","r_sampleUnit[areaB_zone3_quad3,Intercept]",0.928644317176745,3714.57726870698,TRUE,0.2
"179","r_sampleUnit[areaB_zone2_quad1,Intercept]",0.79309468130483,3172.37872521932,TRUE,0.2
"180","r_sampleUnit[areaB_zone2_quad2,Intercept]",0.812157088226615,3248.62835290646,TRUE,0.2
"181","r_sampleUnit[areaB_zone2_quad3,Intercept]",0.484981155255688,1939.92462102275,TRUE,0.2
"182","r_sampleUnit[areaB_zone1_quad1,Intercept]",0.47622658667102,1904.90634668408,TRUE,0.2
"183","r_sampleUnit[areaB_zone1_quad2,Intercept]",0.639926137382202,2559.70454952881,TRUE,0.2
"184","r_sampleUnit[areaB_zone1_quad3,Intercept]",0.410790936411486,1643.16374564594,TRUE,0.2
"185","r_sampleUnit[areaC_zone3_quad1,Intercept]",1.00795213341328,4031.80853365312,TRUE,0.2
"186","r_sampleUnit[areaC_zone3_quad3,Intercept]",0.835730068803936,3342.92027521574,TRUE,0.2
"187","r_sampleUnit[areaC_zone3_quad4,Intercept]",1.14331573389186,4573.26293556744,TRUE,0.2
"188","r_sampleUnit[areaC_zone3_quad5,Intercept]",1.07303810913661,4292.15243654644,TRUE,0.2
"189","r_sampleUnit[areaC_zone2_quad1,Intercept]",0.47096649717365,1883.8659886946,TRUE,0.2
"190","r_sampleUnit[areaC_zone2_quad2,Intercept]",0.455834738533558,1823.33895413423,TRUE,0.2
"191","r_sampleUnit[areaC_zone2_quad3,Intercept]",0.971502023574968,3886.00809429987,TRUE,0.2
"192","lp__",0.273353863558214,1093.41545423285,TRUE,0.2
"193","b_Intercept",0.222109147103757,888.436588415027,TRUE,0.25
"194","b_erapresent",0.256493664091655,1025.97465636662,TRUE,0.25
"195","sd_sampleUnit__Intercept",0.251759065556778,1007.03626222711,TRUE,0.25
"196","sigma",1.14374330319499,4574.97321277997,TRUE,0.25
"197","r_sampleUnit[areaA_zone1,Intercept]",0.313841586120941,1255.36634448377,TRUE,0.25
"198","r_sampleUnit[areaA_zone2,Intercept]",0.264908248225316,1059.63299290126,TRUE,0.25
"199","r_sampleUnit[areaA_zone3,Intercept]",0.295625188651326,1182.5007546053,TRUE,0.25
"200","r_sampleUnit[areaB_zone1,Intercept]",0.254044743607576,1016.1789744303,TRUE,0.25
"201","r_sampleUnit[areaB_zone2,Intercept]",0.236459483638062,945.837934552247,TRUE,0.25
"202","r_sampleUnit[areaB_zone3,Intercept]",0.25820040773339,1032.80163093356,TRUE,0.25
"203","r_sampleUnit[areaC_zone2,Intercept]",0.260424766551691,1041.69906620676,TRUE,0.25
"204","r_sampleUnit[areaC_zone3,Intercept]",0.261593855613971,1046.37542245588,TRUE,0.25
"205","r_sampleUnit[areaA_zone1_quad1,Intercept]",0.747766843661412,2991.06737464565,TRUE,0.25
"206","r_sampleUnit[areaA_zone2_quad1,Intercept]",0.964347059113006,3857.38823645202,TRUE,0.25
"207","r_sampleUnit[areaA_zone3_quad1,Intercept]",0.994799088721903,3979.19635488761,TRUE,0.25
"208","r_sampleUnit[areaA_zone3_quad2,Intercept]",0.792822104349319,3171.28841739728,TRUE,0.25
"209","r_sampleUnit[areaA_zone3_quad3,Intercept]",0.74049734057223,2961.98936228892,TRUE,0.25
"210","r_sampleUnit[areaA_zone2_quad2,Intercept]",0.865020306550891,3460.08122620356,TRUE,0.25
"211","r_sampleUnit[areaA_zone2_quad3,Intercept]",0.933550768234078,3734.20307293631,TRUE,0.25
"212","r_sampleUnit[areaA_zone1_quad2,Intercept]",0.954185869002453,3816.74347600981,TRUE,0.25
"213","r_sampleUnit[areaA_zone1_quad3,Intercept]",0.674341983870361,2697.36793548145,TRUE,0.25
"214","r_sampleUnit[areaB_zone3_quad1,Intercept]",0.905009740210413,3620.03896084165,TRUE,0.25
"215","r_sampleUnit[areaB_zone3_quad2,Intercept]",1.04239454191852,4169.57816767409,TRUE,0.25
"216","r_sampleUnit[areaB_zone3_quad3,Intercept]",0.889572349119546,3558.28939647818,TRUE,0.25
"217","r_sampleUnit[areaB_zone2_quad1,Intercept]",0.795544314117863,3182.17725647145,TRUE,0.25
"218","r_sampleUnit[areaB_zone2_quad2,Intercept]",0.927758410927558,3711.03364371023,TRUE,0.25
"219","r_sampleUnit[areaB_zone2_quad3,Intercept]",0.583267886814493,2333.07154725797,TRUE,0.25
"220","r_sampleUnit[areaB_zone1_quad1,Intercept]",0.715557905671317,2862.23162268527,TRUE,0.25
"221","r_sampleUnit[areaB_zone1_quad2,Intercept]",0.851094237784773,3404.37695113909,TRUE,0.25
"222","r_sampleUnit[areaB_zone1_quad3,Intercept]",0.558246612236538,2232.98644894615,TRUE,0.25
"223","r_sampleUnit[areaC_zone3_quad1,Intercept]",0.84424602034409,3376.98408137636,TRUE,0.25
"224","r_sampleUnit[areaC_zone3_quad3,Intercept]",1.00349326155176,4013.97304620705,TRUE,0.25
"225","r_sampleUnit[areaC_zone3_quad4,Intercept]",1.02389165615324,4095.56662461294,TRUE,0.25
"226","r_sampleUnit[areaC_zone3_quad5,Intercept]",0.817181244293008,3268.72497717203,TRUE,0.25
"227","r_sampleUnit[areaC_zone2_quad1,Intercept]",0.623262124915978,2493.04849966391,TRUE,0.25
"228","r_sampleUnit[areaC_zone2_quad2,Intercept]",0.617363114486516,2469.45245794606,TRUE,0.25
"229","r_sampleUnit[areaC_zone2_quad3,Intercept]",1.15128570526067,4605.14282104268,TRUE,0.25
"230","lp__",0.21757343536501,870.29374146004,TRUE,0.25
"231","b_Intercept",0.230169216683918,920.676866735671,TRUE,0.3
"232","b_erapresent",0.252649929657302,1010.59971862921,TRUE,0.3
"233","sd_sampleUnit__Intercept",0.226441383244242,905.765532976966,TRUE,0.3
"234","sigma",0.987056257712735,3948.22503085094,TRUE,0.3
"235","r_sampleUnit[areaA_zone1,Intercept]",0.332119329459606,1328.47731783842,TRUE,0.3
"236","r_sampleUnit[areaA_zone2,Intercept]",0.274162884256896,1096.65153702759,TRUE,0.3
"237","r_sampleUnit[areaA_zone3,Intercept]",0.378003795804065,1512.01518321626,TRUE,0.3
"238","r_sampleUnit[areaB_zone1,Intercept]",0.270020294809238,1080.08117923695,TRUE,0.3
"239","r_sampleUnit[areaB_zone2,Intercept]",0.275648492553022,1102.59397021209,TRUE,0.3
"240","r_sampleUnit[areaB_zone3,Intercept]",0.297056729654715,1188.22691861886,TRUE,0.3
"241","r_sampleUnit[areaC_zone2,Intercept]",0.260737241670526,1042.94896668211,TRUE,0.3
"242","r_sampleUnit[areaC_zone3,Intercept]",0.291931228498007,1167.72491399203,TRUE,0.3
"243","r_sampleUnit[areaA_zone1_quad1,Intercept]",0.740430197364313,2961.72078945725,TRUE,0.3
"244","r_sampleUnit[areaA_zone2_quad1,Intercept]",0.959384390000339,3837.53756000135,TRUE,0.3
"245","r_sampleUnit[areaA_zone3_quad1,Intercept]",1.14726600488413,4589.0640195365,TRUE,0.3
"246","r_sampleUnit[areaA_zone3_quad2,Intercept]",0.965554025169669,3862.21610067868,TRUE,0.3
"247","r_sampleUnit[areaA_zone3_quad3,Intercept]",0.931911769609429,3727.64707843772,TRUE,0.3
"248","r_sampleUnit[areaA_zone2_quad2,Intercept]",0.944545482644538,3778.18193057815,TRUE,0.3
"249","r_sampleUnit[areaA_zone2_quad3,Intercept]",0.95231430539829,3809.25722159316,TRUE,0.3
"250","r_sampleUnit[areaA_zone1_quad2,Intercept]",0.946616052081733,3786.46420832693,TRUE,0.3
"251","r_sampleUnit[areaA_zone1_quad3,Intercept]",0.717957320791838,2871.82928316735,TRUE,0.3
"252","r_sampleUnit[areaB_zone3_quad1,Intercept]",1.25374505365224,5014.98021460895,TRUE,0.3
"253","r_sampleUnit[areaB_zone3_quad2,Intercept]",1.00756526872636,4030.26107490543,TRUE,0.3
"254","r_sampleUnit[areaB_zone3_quad3,Intercept]",0.955835992074534,3823.34396829814,TRUE,0.3
"255","r_sampleUnit[areaB_zone2_quad1,Intercept]",0.850829836624149,3403.3193464966,TRUE,0.3
"256","r_sampleUnit[areaB_zone2_quad2,Intercept]",1.08535277199751,4341.41108799003,TRUE,0.3
"257","r_sampleUnit[areaB_zone2_quad3,Intercept]",0.667346025434255,2669.38410173702,TRUE,0.3
"258","r_sampleUnit[areaB_zone1_quad1,Intercept]",0.792080851309755,3168.32340523902,TRUE,0.3
"259","r_sampleUnit[areaB_zone1_quad2,Intercept]",0.737679209311119,2950.71683724448,TRUE,0.3
"260","r_sampleUnit[areaB_zone1_quad3,Intercept]",0.588021908536272,2352.08763414509,TRUE,0.3
"261","r_sampleUnit[areaC_zone3_quad1,Intercept]",0.784866158551411,3139.46463420564,TRUE,0.3
"262","r_sampleUnit[areaC_zone3_quad3,Intercept]",1.12877231430367,4515.08925721468,TRUE,0.3
"263","r_sampleUnit[areaC_zone3_quad4,Intercept]",1.13608050554222,4544.32202216887,TRUE,0.3
"264","r_sampleUnit[areaC_zone3_quad5,Intercept]",0.975044136925783,3900.17654770313,TRUE,0.3
"265","r_sampleUnit[areaC_zone2_quad1,Intercept]",0.714366422227083,2857.46568890833,TRUE,0.3
"266","r_sampleUnit[areaC_zone2_quad2,Intercept]",0.717423912245229,2869.69564898091,TRUE,0.3
"267","r_sampleUnit[areaC_zone2_quad3,Intercept]",0.901934570685982,3607.73828274393,TRUE,0.3
"268","lp__",0.223982260268211,895.929041072844,TRUE,0.3
"269","b_Intercept",0.249634116844267,998.53646737707,TRUE,0.35
"270","b_erapresent",0.271025915906998,1084.10366362799,TRUE,0.35
"271","sd_sampleUnit__Intercept",0.308091878606739,1232.36751442696,TRUE,0.35
"272","sigma",1.24922430459642,4996.89721838568,TRUE,0.35
"273","r_sampleUnit[areaA_zone1,Intercept]",0.34163700073054,1366.54800292216,TRUE,0.35
"274","r_sampleUnit[areaA_zone2,Intercept]",0.277016435806977,1108.06574322791,TRUE,0.35
